Path difference [nm]	Intensity [a.u.]
54720	38.8767
54768	37.85
54816	38.7733
54864	38.4767
54912	36.9067
54960	48.4733
55008	52.5333
55056	54.63
55104	57.1567
55152	56.0067
55200	54.2067
55248	52.5933
55296	48.2067
55344	41.5467
55392	39.1633
55440	37.2933
55488	37.6667
55536	40.55
55584	42.0633
55632	46.7033
55680	52.6
55728	55.5967
55776	57.3
55824	56.0367
55872	54.03
55920	50.67
55968	48.2433
56016	43.99
56064	40.1833
56112	36.5633
56160	36.27
56208	40.02
56256	42.5767
56304	48.3633
56352	53.4233
56400	54.47
56448	58.7167
56496	57.22
56544	56.49
56592	53.3733
56640	46.27
56688	41.0567
56736	38.82
56784	38.32
56832	35.89
56880	37.8667
56928	43.7533
56976	48.5533
57024	53.4833
57072	55.3933
57120	56.6233
57168	56.9733
57216	54.2167
57264	48.7567
57312	43.9833
57360	41.51
57408	38.8033
57456	38.21
57504	37.8
57552	40.1533
57600	42.7767
57648	51.3333
57696	52.6833
57744	55.1467
57792	57.2
57840	54.8033
57888	54.17
57936	50.48
57984	45.8433
58032	40.7133
58080	39.18
58128	39.2733
58176	40.7633
58224	44.2133
58272	48.37
58320	49.4933
58368	54.09
58416	56.9167
58464	56.0433
58512	54.8533
58560	51.7467
58608	44.3967
58656	42.0767
58704	40.8
58752	37.06
58800	38.6267
58848	41.22
58896	42.9567
58944	47.6333
58992	53.4367
59040	55.12
59088	56.21
59136	55.6433
59184	52.8067
59232	47.6667
59280	45.9233
59328	40.9367
59376	38.69
59424	37.4167
59472	38.4067
59520	41.94
59568	47.1933
59616	51.3567
59664	53.67
59712	55.24
59760	57.6567
59808	55.7933
59856	52.0867
59904	49.4267
59952	43.0467
60000	41.7267
60048	38.5
60096	37.9767
60144	38.8967
60192	43.51
60240	48.0033
60288	51.9333
60336	55.9667
60384	55.08
60432	56.7067
60480	56.3467
60528	49.8167
60576	44.2267
60624	40.2833
60672	37.9267
60720	38.7633
60768	39.0667
60816	40.1367
60864	42.9667
60912	48.18
60960	52.2133
61008	53.09
61056	55.1667
61104	52.78
61152	49.5633
61200	47.2733
61248	43.6767
61296	40.4533
61344	40.24
61392	38.6367
61440	39.7467
61488	43.68
61536	47.6233
61584	51.1833
61632	54.3967
61680	55.0367
61728	55.2867
61776	52.11
61824	50.5633
61872	45.9633
61920	43.2933
61968	42.1033
62016	38.56
62064	40.3433
62112	43.4867
62160	45.26
62208	50.8133
62256	52.4833
62304	54.8167
62352	55.7667
62400	54.4167
62448	49.16
62496	45.53
62544	42.7167
62592	39.1
62640	38.5733
62688	38.41
62736	38.4533
62784	39.91
62832	45.9833
62880	55.23
62928	44.6633
62976	40.7367
63024	38.9067
63072	39.16
63120	40.76
63168	44.2267
